date,value
24-6-2022,1200.32
22-3-2022,3150
16-2-2023,3000.85
24-2-2022,162.64
26-11-2021,900.24
10-1-2021,1200.32
18-2-2023,900.24
14-6-2021,26.15
6-1-2021,60.6
1-10-2022,900.24
30-4-2022,1500.4
27-11-2022,1200.34
27-11-2022,20.92
29-1-2022,71.68
26-4-2021,900.24
2-1-2023,26.15
1-2-2021,4200
27-5-2021,1500.4
17-5-2022,121.98
5-1-2021,46.92
29-3-2021,15.69
23-4-2022,30.3
1-8-2021,203.3
17-2-2023,300.08
13-4-2022,900.24
26-3-2022,1200.32
7-12-2021,5.23
19-6-2022,203.3
25-1-2022,162.64
20-7-2022,1200.34
30-1-2022,26.15
27-6-2021,40.66
3-4-2022,900.24
20-2-2021,300.08
26-12-2022,5.23
24-3-2021,900.24
17-11-2021,1800.51
28-10-2021,5250
2-8-2021,900.24
2-9-2021,1500.4
28-9-2022,23.46
13-4-2021,5.23
1-8-2022,203.3
3-10-2021,300.08
21-4-2022,23.46
6-1-2023,5.23
7-11-2021,600.16
27-11-2021,10.46
14-7-2021,71.68
9-7-2021,179.2
21-5-2022,11.73
28-1-2022,23.46
1-1-2023,1800.51
11-1-2021,900.24
10-2-2023,60.6
4-3-2021,60.6
23-9-2022,600.16
25-9-2022,300.08
6-12-2021,1200.32
15-12-2022,1050
26-9-2021,300.08
7-2-2022,600.16
12-1-2023,40.66
6-1-2021,58.65
3-9-2021,3150
3-1-2022,2400.68
6-1-2023,5.23
25-4-2022,600.16
30-4-2021,900.24
8-7-2021,1500.4
14-6-2022,58.65
11-11-2022,300.08
2-3-2023,1500.4
30-6-2021,121.98
11-7-2022,143.36
11-12-2021,300.08
4-7-2021,5.23
7-1-2021,179.2
29-6-2022,107.52
5-10-2021,5.23
2-10-2022,600.17
5-10-2022,5250
9-4-2021,600.16
22-4-2022,1500.4
5-12-2021,162.64
5-4-2022,35.84
25-8-2021,600.17
25-6-2022,600.16
18-1-2022,300.08
16-7-2022,58.65
3-1-2021,30.3
13-11-2022,600.16
8-11-2021,15.15
29-4-2022,107.52
8-2-2023,900.24
1-8-2021,203.3
9-5-2021,1050
31-12-2022,5.23
3-4-2022,5.23
7-8-2021,1200.32
23-12-2022,1500.4
4-10-2021,1800.51
7-6-2021,2400.68
17-2-2023,600.16
5-1-2022,5.23
21-12-2022,1500.4
24-8-2021,26.15
3-12-2021,143.36
24-5-2022,26.15
5-7-2021,71.68
10-5-2022,35.19
12-8-2022,45.45
18-4-2021,5.23
27-10-2022,600.16
8-4-2022,30.3
29-12-2021,203.3
10-11-2021,3150
7-2-2022,10.46
2-12-2021,1200.32
7-3-2021,300.08
18-12-2021,900.24
2-6-2022,600.16
20-8-2021,900.24
26-8-2021,900.24
15-7-2021,1800.51
16-11-2022,1050
5-1-2022,600.16
10-1-2021,179.2
7-12-2021,600.16
25-9-2022,45.45
5-7-2021,10.46
27-4-2021,46.92
1-8-2021,121.98
17-5-2022,600.16
25-1-2022,1200.32
26-6-2021,900.24
23-5-2021,300.08
21-3-2022,35.19
4-3-2021,1500.4
19-2-2021,600.17
14-1-2023,900.24
27-2-2022,1500.4
1-9-2022,2100
24-6-2022,121.98
24-1-2021,15.69
12-9-2021,71.68
15-12-2021,1200.32
27-9-2022,75.75
24-7-2021,35.19
2-6-2022,26.15
18-8-2021,15.69
27-9-2022,1050
14-2-2023,300.08
16-11-2021,10.46
1-5-2022,20.92
20-11-2021,11.73
3-9-2022,3150
2-4-2021,1200.32
7-11-2021,40.66
6-9-2022,1500.4
19-5-2022,600.17
3-9-2022,15.15
8-2-2022,46.92
25-11-2021,900.24
15-6-2021,11.73
2-2-2023,45.45
11-5-2021,1200.32
23-9-2022,1200.32
1-4-2022,600.17
8-9-2022,1500.4
13-9-2022,600.16
27-9-2022,600.16
29-8-2022,600.16
19-3-2021,81.32
2-7-2021,600.16
23-6-2021,143.36
18-2-2022,162.64
17-11-2022,10.46
12-10-2022,1500.4
21-8-2022,1200.34
5-4-2021,900.24
7-8-2022,1500.4
10-5-2021,600.16
9-10-2022,3000.85
3-5-2022,71.68
17-1-2021,20.92
11-4-2022,20.92
9-6-2021,162.64
24-10-2021,2100
7-1-2021,600.16
25-9-2021,300.08
25-3-2021,2400.68
31-8-2022,1500.4
30-12-2022,900.24
30-8-2021,26.15
16-4-2022,3150
15-2-2021,900.24
9-12-2022,15.69
4-7-2022,300.08
21-12-2022,600.16
15-11-2021,1500.4
10-9-2021,81.32
17-7-2021,3000.85
4-10-2022,58.65
1-4-2022,26.15
4-12-2022,600.17
29-10-2022,26.15
5-6-2022,40.66
4-11-2022,900.24
10-2-2023,300.08
6-5-2021,1800.51
15-1-2021,1200.32
26-1-2023,5.23
28-6-2021,1200.32
9-4-2022,1500.4
19-7-2021,4200
31-10-2022,203.3
17-8-2021,600.16
28-6-2021,1500.4
18-2-2021,10.46
16-5-2022,203.3
25-7-2021,40.66
5-7-2022,1200.32
24-9-2021,162.64
7-5-2021,203.3
26-1-2023,46.92
13-12-2022,26.15
29-10-2022,300.08
9-5-2022,81.32
26-7-2021,75.75
4-6-2022,900.24
2-6-2022,600.16
24-3-2021,1200.32
17-3-2022,26.15
4-11-2021,1200.32
16-9-2021,5.23
3-7-2021,600.16
16-2-2021,3000.85
31-1-2021,10.46
4-6-2021,300.08
15-5-2021,15.69
16-3-2022,1200.34
11-1-2023,26.15
19-4-2021,71.68
8-6-2022,1500.4
26-11-2021,600.17
3-2-2023,1200.32
5-7-2021,81.32
20-9-2022,1200.34
26-1-2023,30.3
27-12-2022,1200.32
28-11-2021,40.66
22-6-2022,1200.32
25-2-2021,121.98
10-6-2021,1500.4
3-3-2021,2100
5-4-2021,179.2
1-1-2023,35.19
2-10-2021,15.69
15-6-2022,900.24
30-3-2022,900.24
10-2-2023,900.24
5-2-2022,30.3
11-7-2021,10.46
11-3-2021,20.92
22-6-2021,1500.4
23-5-2022,60.6
30-10-2021,81.32
12-7-2022,600.16
22-2-2022,162.64
19-1-2023,1200.32
24-2-2022,107.52
15-7-2021,3000.85
11-6-2022,1500.4
8-10-2021,179.2
30-10-2021,600.17
25-2-2021,1500.4
14-11-2021,107.52
25-3-2021,107.52
8-5-2021,107.52
23-9-2021,10.46
12-8-2022,40.66
13-8-2021,300.08
18-8-2022,600.16
24-10-2021,40.66
8-3-2021,600.16
15-9-2021,40.66
1-1-2023,179.2
3-8-2021,179.2
19-6-2021,143.36
1-1-2021,1500.4
27-11-2022,26.15
19-9-2021,15.69
11-8-2022,600.16
29-6-2022,600.16
19-1-2022,20.92
11-2-2021,143.36
11-7-2021,10.46
18-9-2022,71.68
24-11-2021,179.2
20-4-2022,900.24
5-10-2022,179.2
10-5-2022,900.24
31-1-2021,900.24
24-1-2023,203.3
26-3-2021,40.66
22-9-2022,900.24
10-6-2022,81.32
8-2-2021,143.36
24-9-2022,143.36
18-3-2022,300.08
5-9-2022,1500.4
25-1-2021,300.08
29-11-2021,1500.4
19-12-2022,81.32
11-8-2021,3150
8-9-2021,162.64
22-3-2021,4200
5-9-2021,179.2
7-4-2022,900.24
8-5-2021,3000.85
17-7-2021,26.15
22-6-2022,600.17
11-9-2022,107.52
17-2-2021,2100
6-4-2021,20.92
14-7-2022,300.08
8-8-2021,600.16
11-6-2021,1500.4
16-12-2021,143.36
8-3-2021,60.6
2-1-2023,30.3
27-9-2021,10.46
13-6-2021,179.2
17-10-2021,107.52
29-6-2022,75.75
15-4-2022,23.46
17-2-2021,46.92
1-4-2022,1500.4
10-1-2023,1200.34
12-10-2021,600.16
27-4-2022,300.08
29-4-2022,600.16
7-10-2022,900.24
15-2-2021,600.16
16-6-2021,600.16
12-11-2022,35.84
14-4-2021,3000.85
12-12-2021,300.08
16-3-2021,1050
14-9-2021,20.92
23-10-2022,26.15
17-10-2022,1200.32
2-12-2022,1500.4
31-3-2022,35.84
28-7-2022,71.68
6-10-2021,600.16
25-7-2022,46.92
6-7-2021,900.24
26-8-2022,11.73
15-10-2021,179.2
18-5-2022,121.98
10-7-2022,300.08
26-3-2021,10.46
2-9-2021,10.46
25-1-2022,1800.51
10-2-2021,71.68
9-8-2022,600.16
26-3-2021,600.16
17-12-2022,11.73
30-8-2022,300.08
17-5-2022,81.32
30-11-2021,10.46
16-7-2021,1200.32
22-3-2021,20.92
21-4-2021,23.46
16-5-2022,40.66
11-7-2021,40.66
1-4-2022,2400.68
23-5-2021,15.69
20-3-2022,15.15
13-2-2021,300.08
31-1-2023,203.3
9-7-2022,1200.32
19-8-2022,300.08
20-3-2021,143.36
13-10-2022,900.24
27-2-2023,15.69
13-12-2021,1200.34
10-1-2022,300.08
26-9-2022,162.64
4-2-2022,1500.4
29-8-2022,900.24
18-3-2022,26.15
17-1-2023,1500.4
9-7-2021,5.23
9-1-2021,20.92
26-2-2021,3000.85
21-3-2022,15.15
20-4-2022,81.32
6-2-2021,179.2
12-6-2021,26.15
28-6-2021,600.16
14-1-2023,1200.32
11-10-2021,45.45
15-3-2022,900.24
26-7-2022,2100
11-11-2022,26.15
22-2-2023,1500.4
12-2-2021,900.24
10-9-2021,5250
21-1-2022,10.46
28-3-2021,35.19
19-2-2021,10.46
28-2-2023,300.08
23-5-2022,26.15
21-1-2022,75.75
26-12-2021,81.32
28-1-2022,900.24
29-1-2021,1200.32
12-11-2022,600.16
22-12-2021,1500.4
26-11-2022,1500.4
29-4-2022,2400.68
3-8-2022,81.32
7-6-2022,300.08
15-5-2022,35.84
10-12-2022,203.3
2-1-2023,20.92
31-8-2022,15.69
21-4-2021,600.16
15-1-2021,40.66
30-4-2022,26.15
11-4-2022,162.64
15-3-2022,40.66
3-7-2022,1200.34
27-4-2022,15.69
28-3-2021,1200.32
28-1-2022,600.16
16-3-2021,900.24
8-3-2022,900.24
16-1-2021,162.64
28-8-2022,5250
27-2-2023,300.08
21-8-2022,1500.4
29-12-2022,4200
21-10-2022,1200.32
15-7-2021,300.08
10-1-2021,121.98
1-7-2022,40.66
5-9-2022,35.84
23-9-2022,46.92
5-8-2022,900.24
8-2-2023,1500.4
11-2-2023,2400.68
14-2-2021,900.24
1-2-2023,35.84
23-9-2021,2100
29-4-2021,1200.32
14-12-2022,107.52
13-7-2022,600.16
8-5-2021,300.08
6-5-2021,10.46
3-2-2023,5.23
3-8-2022,15.69
3-2-2023,900.24
27-10-2021,203.3
13-11-2022,179.2
25-12-2021,40.66
19-8-2021,162.64
4-1-2021,600.16
15-12-2022,900.24
25-5-2021,40.66
23-11-2021,900.24
10-9-2022,203.3
27-9-2021,1200.32
6-12-2021,600.17
23-1-2022,179.2
15-2-2022,900.24
8-3-2023,1500.4
6-5-2021,71.68
19-8-2022,71.68
4-3-2021,900.24
6-12-2022,15.69
17-4-2022,2100
27-11-2021,5.23
10-3-2021,11.73
21-6-2022,2400.68
17-3-2021,900.24
2-2-2021,300.08
10-5-2021,1200.32
4-1-2021,75.75
25-7-2022,58.65
16-6-2022,300.08
6-3-2021,179.2
13-3-2021,15.69
18-5-2021,60.6
29-6-2021,600.16
17-11-2021,35.84
22-8-2021,26.15
2-1-2023,30.3
14-1-2023,1200.32
13-11-2021,81.32
27-10-2021,35.84
8-6-2021,121.98
23-1-2022,1500.4
21-2-2023,1050
31-7-2022,10.46
27-3-2021,203.3
25-10-2021,26.15
20-11-2022,35.84
23-3-2021,5.23
6-8-2021,2100
19-12-2021,900.24
28-1-2023,203.3
24-1-2022,107.52
10-1-2023,1200.34
25-3-2021,81.32
11-7-2022,35.19
28-1-2023,40.66
19-12-2021,1200.32
31-10-2021,162.64
8-1-2021,10.46
22-6-2021,3000.85
5-3-2022,1200.32
17-12-2021,900.24
26-5-2022,600.16
4-6-2021,121.98
9-9-2021,900.24
15-9-2021,162.64
17-7-2021,900.24
23-3-2022,4200
24-4-2021,900.24
20-8-2021,1500.4
24-5-2022,26.15
25-1-2023,81.32
16-10-2022,1800.51
15-10-2022,1500.4
19-12-2022,81.32
9-1-2023,600.16
14-6-2022,600.16
7-5-2021,5.23
26-11-2022,45.45
23-7-2021,600.17
25-11-2021,5.23
25-7-2022,2100
14-12-2022,600.16
9-10-2022,1500.4
20-10-2021,107.52
30-6-2021,1500.4
3-9-2021,1200.32
2-12-2021,1800.51
12-10-2021,600.17
27-8-2021,1500.4
27-10-2022,20.92
31-1-2022,1200.32
11-10-2022,3000.85
19-11-2021,10.46
7-5-2021,2400.68
25-6-2022,60.6
23-8-2021,1200.34
24-3-2021,162.64
7-8-2022,3000.85
14-11-2022,179.2
22-2-2023,900.24
17-7-2021,26.15
16-1-2022,46.92
28-2-2022,1800.51
30-1-2021,3000.85
9-4-2022,143.36
13-6-2022,179.2
4-7-2021,4200
6-6-2022,10.46
15-11-2022,300.08
7-10-2021,81.32
15-7-2022,162.64
5-12-2022,600.16
9-6-2022,3000.85
2-10-2021,600.17
11-8-2022,26.15
14-7-2021,203.3
23-12-2022,900.24
8-5-2021,23.46
3-4-2022,1500.4
17-10-2022,40.66
15-1-2023,300.08
22-2-2021,1200.32
7-10-2021,1200.34
20-9-2022,81.32
16-1-2021,300.08
29-5-2021,600.16
11-9-2021,179.2
4-10-2022,2400.68
20-5-2021,46.92
29-1-2022,15.69
5-7-2022,3150
8-10-2022,1200.32
18-2-2023,1500.4
17-3-2021,600.16
21-9-2021,300.08
13-5-2021,300.08
5-2-2023,900.24
3-12-2021,107.52
23-6-2022,900.24
12-10-2022,20.92
21-8-2021,600.16
26-1-2023,143.36
8-1-2022,40.66
23-2-2021,4200
13-12-2022,1200.32
9-6-2021,1200.32
13-3-2021,11.73
17-4-2022,900.24
16-6-2022,900.24
3-10-2022,900.24
10-4-2021,300.08
15-6-2022,600.16
28-10-2021,1200.32
24-6-2021,26.15
22-6-2021,900.24
20-11-2021,60.6
16-4-2022,1500.4
5-3-2023,203.3
25-5-2022,15.69
12-5-2022,4200
25-6-2022,71.68
13-2-2022,15.15
28-9-2021,35.19
2-1-2023,600.16
30-9-2021,121.98
14-4-2022,15.69
20-7-2022,600.16
29-8-2021,5.23
22-5-2021,26.15
1-7-2022,300.08
27-9-2022,81.32
30-11-2022,1500.4
2-7-2022,179.2
11-11-2021,143.36
10-8-2022,46.92
21-6-2022,300.08
8-4-2022,121.98
28-11-2021,10.46
28-6-2022,162.64
28-11-2021,300.08
2-6-2021,1500.4
8-8-2021,4200
10-6-2021,2100
28-7-2021,900.24
3-1-2022,5.23
2-3-2023,600.17
3-4-2022,107.52
9-2-2022,1050
3-5-2022,121.98
15-11-2021,40.66
12-4-2022,75.75
14-2-2021,900.24
9-4-2021,600.16
1-5-2022,3000.85
7-8-2021,10.46
21-12-2021,600.17
19-4-2022,40.66
31-1-2023,10.46
29-12-2021,1050
11-11-2021,600.16
11-2-2022,1200.32
16-5-2021,5.23
6-2-2022,1200.32
11-8-2022,121.98
18-1-2022,1200.32
8-6-2021,1200.32
15-11-2021,600.16
26-7-2021,107.52
31-7-2022,600.16
8-11-2022,35.19
16-1-2023,35.84
26-8-2022,600.16
25-6-2021,600.16
13-6-2022,30.3
2-4-2021,107.52
18-5-2022,5.23
11-6-2021,203.3
15-10-2021,900.24
19-6-2022,600.16
29-11-2021,300.08
20-7-2022,1500.4
22-2-2022,26.15
24-8-2022,300.08
29-8-2021,2100
15-7-2022,600.16
9-9-2022,1500.4
8-8-2022,1200.34
17-1-2021,1800.51
15-12-2021,179.2
8-12-2022,900.24
7-1-2021,300.08
5-4-2021,1800.51
20-8-2022,26.15
17-1-2021,58.65
16-2-2022,900.24
14-4-2022,143.36
4-9-2022,121.98
16-1-2022,11.73
5-2-2022,40.66
27-8-2021,35.84
6-11-2022,107.52
25-3-2021,1200.34
12-6-2021,1500.4
13-1-2022,2400.68
26-3-2021,45.45
30-10-2022,179.2
4-1-2023,20.92
27-9-2021,1500.4
14-8-2022,600.16
13-6-2022,203.3
22-1-2023,121.98
13-10-2022,1500.4
12-10-2022,600.16
14-2-2021,162.64
18-10-2022,81.32
31-12-2021,5.23
30-1-2021,71.68
14-2-2023,1500.4
24-9-2022,300.08
24-12-2022,300.08
11-7-2022,26.15
11-10-2021,3000.85
9-2-2021,81.32
10-9-2021,45.45
8-7-2021,40.66
27-8-2022,81.32
3-8-2021,10.46
4-6-2021,203.3
16-8-2021,46.92
7-10-2021,10.46
13-2-2021,600.16
7-7-2022,71.68
1-11-2021,1200.34
1-7-2021,1500.4
28-4-2022,15.69
4-2-2023,600.17
6-1-2022,300.08
4-1-2021,3000.85
16-8-2022,1050
6-6-2022,1050
12-5-2021,1500.4
4-5-2022,600.16
3-2-2021,10.46
8-12-2022,1200.32
9-11-2021,40.66
13-1-2023,300.08
7-9-2022,300.08
6-10-2022,26.15
13-2-2023,1500.4
23-10-2022,300.08
14-2-2023,1500.4
6-6-2022,35.84
1-2-2021,900.24
5-2-2023,162.64
25-12-2022,143.36
28-1-2021,1800.51
23-10-2022,2400.68
11-7-2022,1500.4
23-11-2021,1500.4
5-5-2022,20.92
5-12-2021,5.23
30-9-2022,3000.85
24-9-2022,2400.68
31-3-2022,26.15
28-9-2022,203.3
22-12-2022,1500.4
7-6-2022,3000.85
4-7-2021,300.08
3-12-2021,600.16
18-4-2022,60.6
4-4-2021,15.69
30-1-2023,1200.32
10-4-2021,121.98
6-10-2021,600.16
6-3-2023,5250
26-10-2021,300.08
26-8-2022,900.24
27-12-2022,81.32
27-10-2021,900.24
29-12-2021,1500.4
22-2-2022,162.64
19-7-2022,2400.68
2-9-2022,900.24
9-1-2021,121.98
24-3-2022,75.75
6-10-2021,15.69
13-8-2021,10.46
18-11-2021,15.69
28-7-2022,203.3
28-4-2021,900.24
5-12-2022,81.32
31-12-2021,179.2
21-4-2022,81.32
7-5-2022,300.08
16-7-2022,60.6
26-5-2022,40.66
13-12-2021,3000.85
10-1-2022,35.19
12-2-2023,1200.34
31-10-2022,1200.32
18-4-2022,3150
19-7-2021,2400.68
28-2-2022,35.84
13-5-2021,600.16
19-4-2022,5250
24-1-2021,1800.51
23-12-2022,26.15
24-10-2021,900.24
18-5-2022,600.16
18-8-2022,203.3
4-1-2023,203.3
22-5-2021,2400.68
5-1-2021,20.92
22-6-2022,3150
23-6-2022,1500.4
7-3-2022,1500.4
14-4-2022,3000.85
27-12-2021,600.16
4-2-2023,300.08
17-2-2022,81.32
22-7-2022,600.17
22-8-2022,3150
7-7-2022,58.65
28-9-2021,46.92
5-7-2022,15.69
8-11-2022,4200
7-2-2022,15.15
14-3-2022,600.16
21-8-2022,1200.34
20-7-2022,10.46
11-11-2021,121.98
10-6-2022,179.2
27-4-2021,1500.4
25-4-2022,107.52
7-7-2022,203.3
26-8-2021,35.19
25-11-2022,600.16
14-4-2021,1800.51
20-1-2022,71.68
7-2-2021,81.32
16-2-2021,900.24
15-4-2021,40.66
23-11-2021,15.69
7-11-2022,1200.34
30-12-2022,40.66
15-9-2022,1500.4
22-9-2022,1500.4
27-2-2023,26.15
16-7-2021,11.73
27-12-2021,121.98
23-2-2023,121.98
16-6-2021,600.16
26-1-2023,3000.85
26-12-2022,75.75
29-4-2022,121.98
27-6-2022,1800.51
27-6-2021,162.64
30-11-2022,300.08
7-7-2022,900.24
19-7-2022,1500.4
31-1-2023,1200.32
13-5-2022,1500.4
31-7-2022,600.16
23-11-2021,10.46
22-10-2022,46.92
10-11-2021,162.64
15-11-2022,162.64
24-1-2023,900.24
24-8-2021,900.24
28-5-2021,600.16
9-6-2022,203.3
1-8-2021,71.68
3-2-2023,45.45
12-10-2022,45.45
2-10-2021,58.65
7-2-2021,5.23
5-2-2022,45.45
15-6-2021,2100
7-4-2021,1500.4
29-8-2022,143.36
8-12-2022,5.23
16-11-2021,46.92
6-10-2021,179.2
13-4-2022,11.73
25-3-2022,35.19
17-7-2022,5.23
8-11-2021,179.2
28-5-2022,107.52
28-2-2023,900.24
1-8-2021,15.15
4-2-2022,203.3
13-1-2022,15.69
19-7-2022,143.36
25-10-2022,20.92
17-12-2021,1200.32
27-10-2022,179.2
19-3-2021,10.46
7-2-2022,900.24
18-2-2022,1050
10-7-2022,20.92
23-2-2021,900.24
7-1-2022,1200.34
10-4-2022,1200.32
11-1-2021,900.24
8-1-2023,900.24
19-4-2021,300.08
26-2-2021,179.2
23-5-2022,15.15
14-8-2021,10.46
18-5-2021,1200.32
21-8-2021,1500.4
5-2-2023,203.3
24-12-2022,35.19
7-8-2022,300.08
21-6-2022,600.16
20-12-2021,900.24
11-11-2021,15.69
8-3-2023,1800.51
12-2-2022,203.3
5-2-2021,15.15
3-9-2021,3000.85
29-10-2021,1500.4
6-10-2022,600.17
3-6-2022,1500.4
25-9-2021,15.69
14-9-2022,300.08
7-4-2021,15.69
20-11-2022,35.84
25-12-2021,1200.34
22-10-2022,300.08
21-5-2022,15.69
8-1-2022,71.68
3-8-2022,179.2
6-4-2021,121.98
16-10-2022,900.24
12-2-2023,2400.68
11-10-2021,2100
8-3-2022,300.08
24-3-2022,20.92
13-7-2021,600.17
14-9-2022,5.23
17-12-2022,143.36
13-8-2022,162.64
23-10-2022,11.73
22-5-2022,162.64
2-3-2021,10.46
2-8-2022,1500.4
5-5-2021,81.32
10-10-2022,203.3
4-12-2021,40.66
6-5-2021,1500.4
28-4-2022,300.08
31-7-2022,1500.4
15-9-2022,300.08
4-12-2022,300.08
2-2-2023,11.73
31-3-2021,30.3
16-11-2022,1500.4
11-2-2023,40.66
19-6-2022,1500.4
16-8-2021,1200.32
23-12-2021,11.73
19-10-2022,1500.4
27-9-2022,35.84
3-8-2021,1200.32
14-1-2022,203.3
30-8-2021,40.66
20-5-2021,46.92
16-7-2022,900.24
22-2-2023,40.66
11-2-2023,900.24
30-10-2022,121.98
13-6-2021,300.08
7-8-2022,600.16
6-10-2021,71.68
12-2-2023,1500.4
14-10-2021,10.46
2-1-2021,71.68
17-5-2021,1200.32
2-1-2022,60.6
1-3-2022,35.84
6-8-2022,10.46
16-5-2022,26.15
20-5-2022,1800.51
13-10-2021,10.46
29-10-2021,203.3
18-9-2022,2400.68
14-4-2022,26.15
27-2-2023,162.64
29-7-2022,203.3
28-10-2022,1200.32
13-9-2021,162.64
27-10-2022,30.3
26-7-2021,600.16
13-2-2023,600.16
4-2-2022,71.68
3-3-2022,4200
9-8-2022,35.19
11-8-2022,1200.32
22-11-2021,3000.85
23-11-2021,1200.32
31-8-2021,600.16
10-12-2022,23.46
6-1-2021,10.46
29-11-2021,5.23
23-9-2022,162.64
9-11-2021,20.92
31-5-2022,1200.34
9-9-2021,600.17
20-2-2023,300.08
16-5-2021,71.68
3-8-2021,300.08
9-3-2021,600.16
10-1-2023,121.98
27-6-2021,2400.68
11-5-2022,2100
21-7-2022,1200.32
30-7-2021,143.36
10-10-2022,26.15
19-5-2022,15.69
18-4-2021,5250
12-9-2022,81.32
4-5-2021,23.46
19-6-2021,1200.32
2-3-2021,162.64
25-7-2022,2400.68
12-5-2022,45.45
16-6-2021,23.46
20-10-2022,1200.34
14-1-2022,81.32
22-12-2022,35.19
24-4-2021,3000.85
31-10-2022,900.24
22-10-2022,10.46
3-9-2021,600.16
1-12-2022,600.16
17-8-2022,5250
15-8-2021,300.08
23-2-2021,203.3
21-10-2021,600.17
12-6-2021,4200
16-1-2022,1200.34
26-3-2022,1200.32
11-5-2022,30.3
27-5-2021,30.3
7-2-2022,900.24
29-3-2021,2400.68
15-2-2021,1200.32
4-4-2022,1200.32
26-2-2021,2400.68
20-5-2022,15.69
17-10-2022,35.19
22-5-2021,1200.32
30-6-2022,1200.32
24-8-2022,20.92
24-1-2022,600.17
4-4-2022,600.16
8-10-2021,10.46
7-1-2023,10.46
23-5-2021,179.2
20-8-2022,35.84
29-7-2022,1200.32
18-6-2022,15.69
18-11-2022,1800.51
22-1-2022,1200.32
22-4-2022,1200.32
14-11-2021,40.66
24-2-2022,4200
10-12-2021,1500.4
24-2-2022,1200.32
5-3-2022,143.36
25-6-2021,900.24
11-9-2022,35.84
14-2-2022,900.24
20-9-2021,121.98
25-5-2022,20.92
24-2-2021,1050
14-5-2022,1200.32
14-1-2022,1500.4
1-4-2022,71.68
26-12-2022,300.08
18-12-2022,26.15
10-9-2021,300.08
14-2-2021,1200.34
7-10-2022,300.08
30-1-2022,600.17
17-1-2023,1200.32
23-9-2022,1200.34
8-7-2021,1200.32
21-7-2021,15.69
23-11-2022,15.15
25-10-2021,26.15
20-4-2021,20.92
29-4-2022,10.46
30-1-2022,121.98
25-2-2022,300.08
23-12-2022,900.24
26-8-2022,203.3
21-7-2022,15.69
10-8-2022,300.08
31-8-2021,1050
29-5-2022,600.16
1-1-2023,900.24
17-5-2022,3000.85
19-8-2021,15.69
29-1-2022,81.32
26-11-2021,179.2
12-4-2021,1200.32
30-7-2022,1200.34
22-4-2022,300.08
9-10-2021,1200.32
4-12-2021,35.84
18-1-2021,179.2
14-5-2022,81.32
8-1-2023,35.84
8-10-2021,30.3
2-1-2021,300.08
6-7-2022,35.84
8-4-2021,2400.68
13-12-2021,1500.4
15-3-2022,203.3
4-7-2022,71.68
14-3-2021,1500.4
23-8-2021,1500.4
12-1-2023,143.36
31-10-2021,1200.32
28-9-2022,35.19
2-5-2021,600.16
12-2-2023,1200.32
5-12-2022,40.66
4-3-2023,162.64
13-10-2022,75.75
1-3-2021,11.73
26-3-2021,30.3
26-4-2021,23.46
11-4-2021,600.16
23-2-2021,5250
13-2-2022,1800.51
6-10-2022,121.98
1-10-2022,600.17
1-3-2021,300.08
6-12-2021,11.73
23-6-2022,1500.4
5-3-2023,1200.32
23-4-2021,121.98
24-5-2022,600.16
27-2-2022,10.46
4-7-2022,900.24
2-11-2022,35.19
21-3-2022,81.32
1-10-2022,60.6
8-9-2021,1500.4
24-1-2021,600.16
20-10-2021,3000.85
5-12-2022,20.92
31-1-2021,81.32
15-2-2021,600.16
14-12-2021,300.08
3-5-2022,600.17
7-10-2022,23.46
14-2-2021,11.73
9-12-2021,162.64
8-11-2022,600.17
16-11-2022,1500.4
16-1-2023,35.19
5-11-2021,45.45
29-5-2021,300.08
1-1-2023,15.69
28-3-2021,2400.68
26-5-2021,1500.4
7-9-2022,107.52
23-1-2021,162.64
25-6-2021,900.24
25-2-2021,1500.4
30-12-2022,121.98
21-12-2022,71.68
25-1-2021,600.16
12-10-2022,15.15
5-7-2022,2400.68
8-3-2022,1200.34
17-5-2021,11.73
10-2-2021,900.24
28-9-2021,1500.4
26-2-2023,1200.32
13-3-2021,600.16
16-4-2022,26.15
25-2-2023,900.24
8-3-2021,75.75
15-7-2021,5.23
8-7-2021,40.66
17-6-2022,15.15
15-4-2022,1200.34
14-4-2022,5250
12-9-2021,4200
15-2-2021,3000.85
3-7-2021,1800.51
6-3-2022,600.16
24-8-2021,107.52
20-2-2022,2100
29-11-2022,20.92
11-8-2022,71.68
2-1-2023,1200.34
6-5-2021,900.24
20-10-2021,26.15
2-2-2023,4200
19-4-2022,75.75
27-8-2021,46.92
9-6-2021,600.16
29-3-2021,35.84
11-1-2023,1800.51
12-10-2021,300.08
22-11-2021,30.3
28-1-2023,26.15
21-5-2021,162.64
20-2-2021,5.23
11-2-2023,600.16
5-2-2023,1500.4
26-3-2022,1800.51
5-2-2023,600.17
26-3-2021,46.92
9-2-2023,300.08
31-10-2022,300.08
6-11-2022,300.08
18-11-2022,600.17
26-7-2022,40.66
25-3-2022,1200.34
12-7-2021,2100
18-12-2022,20.92
10-11-2022,121.98
24-10-2022,300.08
2-2-2023,900.24
7-7-2021,45.45
19-1-2023,20.92
12-8-2021,600.16
15-10-2021,600.16
11-9-2022,300.08
19-2-2021,300.08
27-4-2022,10.46
19-1-2021,121.98
23-8-2022,40.66
27-4-2022,300.08
29-7-2022,162.64
21-11-2022,900.24
10-9-2021,30.3
28-3-2021,900.24
11-3-2021,1200.34
23-1-2023,2400.68
30-3-2022,300.08
